ID,page type,content type,source type,commentary,last modified,notes
http://www.nicap.org/babylon/missile_incidents.htm,ext,ext,ext,,,
http://www.nicap.org/books/fsos/chvi.htm,ext,ext,ext,,,
http://www.nicap.org/docs/chiles/480724aair.htm,ext,ext,ext,,,
http://www.nicap.org/life52.htm,ext,ext,ext,,,
http://www.nicap.org/loedding/loeddingbook.pdf,ext,ext,ext,,,
http://www.nicap.org/ncp/ncp-brumac.htm,ext,ext,ext,,,
http://www.nicap.org/reports/lockufoinc.htm,ext,ext,ext,,,
http://www.nicap.org/rufo/contents.htm,ext,ext,ext,,,
http://www.nicap.org/rufo/contents2.htm,ext,ext,ext,,,
http://www.nicap.org/rufo/rufo-06.htm,ext,ext,ext,,,
http://www.nicap.org/rufo/rufo-09.htm,ext,ext,ext,,,
http://www.nicap.org/topsec.htm,ext,ext,ext,,,
http://www.nicap.org/ufoe/section_12.htm,ext,ext,ext,,,
http://www.nicap.org/ufoe/section_3.htm,ext,ext,ext,,,
http://www.nicap.org/ufoe/section_4.htm,ext,ext,ext,,,
http://www.nicap.org/ufoe/section_5.htm,ext,ext,ext,,,
http://www.nidsci.org/pdf/bluebookunknowns-v1-6.pdf,ext,ext,ext,,,
http://www.nmsr.org/sf-gun.htm,ext,ext,ext,,,
http://www.noaa.gov,ext,ext,ext,,,
http://www.noufors.com/audio/cops%20and%20saucers/07.mp3,ext,ext,ext,,,
http://www.noufors.com/audio/cops%20and%20saucers/08.mp3,ext,ext,ext,,,
http://www.noufors.com/audio/cops%20and%20saucers/12.mp3,ext,ext,ext,,,
http://www.noufors.com/audio/cops_and_20saucers/10.mp3,ext,ext,ext,,,
http://www.nytimes.com/1993/10/22/obituaries/lawrence-r-hafstad-dies-at-89-helped-to-develop-nuclear-power.html,ext,ext,ext,,,
http://www.nytimes.com/2004/05/10/technology/10crypto.html?pagewanted=print,ext,ext,ext,,,
http://www.nytimes.com/2005/12/18/national/18anderson.html?ex=1292562000&en=3ad2086bfc4ddae7&ei=5090&_r=0,ext,ext,ext,,,
http://www.onelook.com,ext,ext,ext,,,
http://www.onelook.com.,ext,ext,ext,,,
http://www.outtahear.com/beyond_updates/audio%20files/robert_carl/carr.htm,ext,ext,ext,,,
http://www.ozarkufo.com/,ext,ext,ext,,,
http://www.paradigmresearchgroup.org/charleston_gazette-july_29_1952.htm,ext,ext,ext,,,
http://www.parascope.com/articles/0597/rpanel2.htm,ext,ext,ext,,,
http://www.parascope.com/nb/articles/hooverufo.htm,ext,ext,ext,,,
http://www.parascope.com/nb/cautionarytales/cautionarytales03.htm,ext,ext,ext,,,
http://www.paypal.com,ext,ext,ext,,,
http://www.physics.smu.edu/~pseudo/ufos/scully/cahn1.pdf,ext,ext,ext,,,
http://www.popsci.com/popsci/science/article/0%2c12543%2c676853%2c00.html,ext,ext,ext,,,
http://www.presidentialufo.8m.com/harrys.htm,ext,ext,ext,,,
http://www.presidentialufo.com/articles-a-papers/193-wilbert-smith-a-crashed-saucer-and-the-ultimate-alien-encounter,ext,ext,ext,,,
http://www.presidentialufo.com/flyer.htm,ext,ext,ext,,,
http://www.presidentialufo.com/hardware.htm,ext,ext,ext,,,
http://www.presidentialufo.com/index.php?option=com_content&view=category&id=58:articles&itemid=77,ext,ext,ext,,,
http://www.presidentialufo.com/old_site/flyer.htm,ext,ext,ext,,,
http://www.presidentialufo.com/old_site/smith.htm,ext,ext,ext,,,
http://www.presidentialufo.com/old_site/space_propulsion.htm,ext,ext,ext,,,
http://www.presidentialufo.com/smith.htm,ext,ext,ext,,,
http://www.presidentialufo.com/time_travel.htm,ext,ext,ext,,,
http://www.presidentialufo.com/truman_ufo_promise.htm,ext,ext,ext,,,
http://www.presidentialufo.com/wilbert-smith-articles,ext,ext,ext,,,
http://www.presidentialufo.com/wilbert-smith-articles/340-hardware,ext,ext,ext,,,
http://www.presidentialufo.com/wilbert-smith-articles/documents,ext,ext,ext,,,
http://www.primenet.com/~bdzeiler/roswell/ramey848.gif,ext,ext,ext,,,
http://www.project1947.com/,ext,ext,ext,,,
http://www.project1947.com//fig/1948air.htm,ext,ext,ext,,,
http://www.project1947.com/fig/1947b.htm,ext,ext,ext,,,
http://www.project1947.com/fig/1947f.htm,ext,ext,ext,,,
http://www.project1947.com/fig/1948air.htm,ext,ext,ext,,,
http://www.project1947.com/gfb/gfbchron.html,ext,ext,ext,,,
http://www.project1947.com/roswell/8thaaf.htm,ext,ext,ext,,,
http://www.project1947.com/roswell/twinng47.htm,ext,ext,ext,,,
http://www.project1947.com/roswell/ufo47.htm,ext,ext,ext,,,
http://www.project1947.com/roswell/wkzo.htm,ext,ext,ext,,,
http://www.qtm.net/~geibdan/videoclips/nellis.mpeg,ext,ext,ext,,,
http://www.rand.org/history/,ext,ext,ext,,,
http://www.rense.com/general11/nan.htm,ext,ext,ext,,,
http://www.rense.com/general26/bedhmp.htm,ext,ext,ext,,,
http://www.rense.com/general29/astn.htm,ext,ext,ext,,,
http://www.rense.com/general45/des.htm,ext,ext,ext,,,
http://www.roswellinvestigator.com/the-biggest-lie.php,ext,ext,ext,,,
http://www.roswell-record.com/archives/110104/news05.html,ext,ext,ext,,,
http://www.sacred-texts.com/ufo/fsar/fsar02.htm,ext,ext,ext,,,
http://www.santafe.edu/~shalizi/reviews/ufo-crash-at-roswell/,ext,ext,ext,,,
http://www.saturdaynightuforia.com/html/articles/articlehtml/itseemedimpossible-partfive.html,ext,ext,ext,,,
http://www.saturdaynightuforia.com/html/articles/articlehtml/itseemedimpossible-partfour.html,ext,ext,ext,,,
http://www.saturdaynightuforia.com/html/articles/articlehtml/itseemedimpossible-partsix.html,ext,ext,ext,,,
http://www.saturdaynightuforia.com/html/articles/articlehtml/itseemedimpossible-partthree.html,ext,ext,ext,,,
http://www.saturdaynightuforia.com/html/articles/articlehtml/ourspeakertonight-frankedwards.html,ext,ext,ext,,,
http://www.saturdaynightuforia.com/html/articles/articlehtml/positivelytruestoryofkennetharnold5.html,ext,ext,ext,,,
http://www.sciencemag.org/,ext,ext,ext,,,
http://www.scientificexploration.org/journal/jse_16_1_houran.pdf,ext,ext,ext,,,
http://www.scifi.com/roswell/index.php,ext,ext,ext,,,
http://www.serve.com/mahood/nellis/nellismn.htm,ext,ext,ext,,,
http://www.serve.com/mahood/nellis/tolicha/tp-chrt.jpg,ext,ext,ext,,,
http://www.serve.com/mahood/nellis/tolicha/tpecr.htm,ext,ext,ext,,,
http://www.sfmuseum.net/hist9/aaf2.html,ext,ext,ext,,,
http://www.signonsandiego.com/news/northcounty/20071026-9999-lz1mc26ufo.html,ext,ext,ext,,,
http://www.smu.ca/administration/archives/digital_bg/subseries_ufo.html,ext,ext,ext,,,
http://www.smu.ca/webfiles/bg_ufo.pdf,ext,ext,ext,,,
http://www.srh.noaa.gov/ssd/tstm/images/raob.gif,ext,ext,ext,,,
http://www.stargate-chronicles.com/site/chapter-from-the-upcoming-book-stargate-chronicles-brigadier-general-thomas-jefferson-dubose-a-personal-interview-roswell-crash-and-cover-up-exposed-by-clark-c-mcclelland/,ext,ext,ext,,,
http://www.stargate-chronicles.com/site/et-observed-inside-space-shuttle-payload-bay/,ext,ext,ext,,,
http://www.stargate-chronicles.com/web/book-chapters/,ext,ext,ext,,,
http://www.superiorvideo.com/rosreponufvi.html,ext,ext,ext,,,
http://www.temporaldoorway.com/ufo/catalog/database/displayquerypage.asp?folder=1&qhead=jacques+vallee%27s+magonia+catalog&introp=this+is+a+collection+of+cases+where+ufos+were+reported+to+approach+the+ground+or+land%2e&offset=50,ext,ext,ext,,,
http://www.theblackvault.com/encyclopedia/documents/mufon/journals/2007/september_2007.pdf,ext,ext,ext,,,
http://www.theforbiddenknowledge.com/hardtruth/nasa_knows_ufos.htm,ext,ext,ext,,,
http://www.theregister.co.uk/2010/08/10/side_channel_printer_attack/,ext,ext,ext,,,
http://www.theufochronicles.com/2008/11/my-ufo-experience-witness-recounts.html,ext,ext,ext,,,
http://www.theufochronicles.com/2010/07/fishing-is-always-better-in-texas.html,ext,ext,ext,,,
http://www.theufochronicles.com/2011/04/march-22-1950-fbi-memo-on-crashed.html,ext,ext,ext,,,
http://www.theufochronicles.com/search/label/maritime%20ufo%20files,ext,ext,ext,,,
http://www.time.com/time/magazine/article/0,ext,ext,ext,,,
http://www.tmvisions.com/rs/disclosureproject/,ext,ext,ext,,,
http://www.topsecrettestimony.com/6monthsummary.htm,ext,ext,ext,,,
http://www.trumanlibrary.org/calendar/main.php?currmonth=7&curryear=1947&searchterm=blandy&bool=and&searchterm1=&yearstart=1945&yearend=1952&limit=10&lowerlimit=0,ext,ext,ext,,,
http://www.trumanlibrary.org/calendar/main.php?curryear=1947&currmonth=7&currday=7,ext,ext,ext,,,
http://www.trumanlibrary.org/calendar/main.php?curryear=1947&currmonth=7&currday=9,ext,ext,ext,,,
http://www.trumanlibrary.org/oralhist/hertford.htm,ext,ext,ext,,,
http://www.truthseekeratroswell.com/foia_requests_and_responses.html,ext,ext,ext,,,
http://www.truthseekeratroswell.com/foia_requests_and_responses.html.html,ext,ext,ext,,,
http://www.truthseekeratroswell.com/foiajbjpage29.html,ext,ext,ext,,,
http://www.truthseekeratroswell.com/foiarequestsindex.htm,ext,ext,ext,,,
http://www.ufocasebook.com/bestufopictures.html,ext,ext,ext,,,
http://www.ufocasebook.com/lubbocklights.html,ext,ext,ext,,,
http://www.ufoconspiracy.com/images/lubbock_lights51.jpg,ext,ext,ext,,,
http://www.ufodigest.com/news/0607/witnesstoroswell.html,ext,ext,ext,,,
http://www.ufoevidence.org/documents/doc1040.htm,ext,ext,ext,,,
http://www.ufoevidence.org/documents/doc1999.htm,ext,ext,ext,,,
http://www.ufoevidence.org/documents/doc615.htm,ext,ext,ext,,,
http://www.ufoevidence.org/documents/doc887.htm,ext,ext,ext,,,
http://www.ufoevidence.org/documents/doc891.htm,ext,ext,ext,,,
http://www.ufoevidence.org/topics/projectbluebook.htm,ext,ext,ext,,,
http://www.ufohastings.com/bookorderpage.html,ext,ext,ext,,,
http://www.ufohastings.com/bookpage.html,ext,ext,ext,,,
http://www.ufomind.com/area51/desertrat/1995/dr22/,ext,ext,ext,,,
http://www.ufomystic.com/2011/09/12/1951-ad-mentions-roswell/,ext,ext,ext,,,
http://www.ufoupdateslist.com/1997/jun/m01-003.shtml,ext,ext,ext,,,
http://www.ufoupdateslist.com/1997/may/m28-007.shtml,ext,ext,ext,,,
http://www.ufoupdateslist.com/2000/dec/m26-004.shtml,ext,ext,ext,,,
http://www.ufoupdateslist.com/2000/dec/m26-005.shtml,ext,ext,ext,,,
http://www.ufoupdateslist.com/2004/sep/m22-022.shtml,ext,ext,ext,,,
http://www.ufovidmag.com/ram/the.disclosure.project.2002.part2.ram,ext,ext,ext,,,
http://www.unknowncountry.com/journal/?id=177,ext,ext,ext,,,
http://www.uta.edu/library/spco/fwst/,ext,ext,ext,,,
http://www.virtuallystrange.net/ufo/sdi/sdiarchive/sdi179.ra,ext,ext,ext,,,
http://www.virtuallystrange.net/ufo/updates/2002/oct/m09-008.shtml,ext,ext,ext,,,
http://www.virtuallystrange.net/ufo/updates/2003/dec/m04-024.shtml,ext,ext,ext,,,
http://www.virtuallystrange.net/ufo/updates/2003/jan/m08-008.shtml,ext,ext,ext,,,
http://www.virtuallystrange.net/ufo/updates/2004/jan/m01-007.shtml,ext,ext,ext,,,
http://www.virtuallystrange.net/ufo/updates/2007/jan/m16-001.shtml,ext,ext,ext,,,
http://www.wunderground.com,ext,ext,ext,,,
http://www.wunderground.com/history/airport/kabq/1964/4/24/dailyhistory.html?req_city=na&req_state=na&req_statename=na,ext,ext,ext,,,
http://www.wunderground.com/history/airport/ktcs/1964/4/24/dailyhistory.html?req_city=na&req_state=na&req_statename=na,ext,ext,ext,,,
http://www.youtube.com/watch?v=96popslzoki&feature=related,ext,ext,ext,,,
http://www.youtube.com/watch?v=bsgbq4bsulg&feature=related,ext,ext,ext,,,
http://www.youtube.com/watch?v=btvbgetly_o&feature=related,ext,ext,ext,,,
http://www.youtube.com/watch?v=dy7yoigakgq,ext,ext,ext,,,
http://www.youtube.com/watch?v=ldm7px3hela&mode=related&search=,ext,ext,ext,,,
http://www.youtube.com/watch?v=mzvffqqyr_i,ext,ext,ext,,,
http://www.youtube.com/watch?v=nrwb_0tdpxc&feature=related,ext,ext,ext,,,
http://www.youtube.com/watch?v=snd6r5tjruk,ext,ext,ext,,,
http://www.youtube.com/watch?v=tqiamj_5he4&feature=related,ext,ext,ext,,,
http://www.youtube.com/watch?v=uti0phwzsjs,ext,ext,ext,,,
http://www3.ns.sympatico.ca/dledger/d.o.txt.html,ext,ext,ext,,,
http://www3.ns.sympatico.ca/dledger/do-docs.html,ext,ext,ext,,,
http://www3.ns.sympatico.ca/dledger/sh_doc_%5bb%5d.html,ext,ext,ext,,,
http://www3.ns.sympatico.ca/dledger/shdocc.html,ext,ext,ext,,,
http://www3.ns.sympatico.ca/dledger/shdocd.gif,ext,ext,ext,,,
https://books.google.com/books?id=gbni8si_o4uc&pg=pa122&lpg=pa122&dq=british+interplanetary+society+crashed+saucers&source=bl&ots=vrz4glq4nv&sig=appdnxocrkqbn1cpysclsxe71ja&hl=en&sa=x&ved=0ahukewjt6b3cm_jlahuk3wmkhwdzbhgq6aeiodae#v=onepage&q=british%20interplanetary%20society%20crashed%20saucers&f=false,ext,ext,ext,,,
https://en.wikipedia.org/wiki/arthur_c._clarke,ext,ext,ext,,,
https://en.wikipedia.org/wiki/british_interplanetary_society,ext,ext,ext,,,
https://en.wikipedia.org/wiki/ed_emshwiller,ext,ext,ext,,,
https://secure.wikimedia.org/wikipedia/en/wiki/2006_o%27hare_international_airport_ufo_sighting,ext,ext,ext,,,
https://secure.wikimedia.org/wikipedia/en/wiki/dorothy_kilgallen,ext,ext,ext,,,
https://web.archive.org/web/20131229174656/http://firsttoland.blogspot.com/2005/12/countdown-to-kecksburg-fireball-of.html,ext,ext,ext,,,
https://www.airforcehistory.hq.af.mil/publications/fulltext/roswell.pdf,ext,ext,ext,,,
https://www.cia.gov/library/center-for-the-study-of-intelligence/csi-publications/csi-studies/studies/97unclass/ufo.html,ext,ext,ext,,,
https://www.fold3.com/image/8693545,ext,ext,ext,,,
https://www.fold3.com/image/8693585,ext,ext,ext,,,
https://www.fold3.com/image/8693596,ext,ext,ext,,,
https://www.fold3.com/image/8693626,ext,ext,ext,,,
https://www.fold3.com/image/8693728,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/.hklaikisneco1ikueu0etsozip7h2dpnivxn2se7nbecqoo--sty..swu1pxtzug2bwna/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/3aiq7ll7rc.euxqq2ze.uhkyxx-ltgy4obxrudltugogvpjsg.kzma2.wujv6lagadtkbw/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/5wir0firdsjhpmsw103j6drioh5uuvomvaeth51zzkyzxnn4nuiabokdsjdo7cts.kmqiw/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/6vu7qjxjqacfvrmdhiupcsxs0pjt4cil5bg.g8ewxwijook5vmentn.wtjpynoxut2bebg/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/8him6vg0414wvhjrroxydw4iu161oc00iy3t.cnfnhl8ltrcw9p4eboha2ybwraeqnxb-g/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/fwegdsfk4ak6pteciycnpgxjtvhgjngxkefbkm.qhpircff--mf9ykyz1i3qlsb55pdoog/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/hm5jrb7ikayxa22eyzfl4p6x1zkgghrpwpmrrfzr4ds9ishdk4ymfhzl8qobzra7.00uig/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/q8yjt3jgp1gggb2lkfvcwojelhfce-xwnz62osipn91jlhnjrk0evfjk8lgccalkqa5o0w/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/qcvn.sdfh2sszx6wtdmgd26kuwpbu0tkamoz.to8h0x4ndnygd8ucaylhbmwfdabuaf.aa/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/racr6knbamjfbuanhlmy8zhfbj60aqdnoxs1e3kenswehu7a0eieeyfjfoma-anqt-phog/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/w.1fkxnyi0lsvonlndr-gufh6znrerkqmjjpycnkmn9coxqkqm4nbjynnuw0bljvkw2.ow/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/x-j3rjami0jzzfvmv9w8yv2xser890eo9znrikl5upz.69men1jdgaw56j.nxh5rw3posa/secret.mp3,ext,ext,ext,,,
https://www.paypal.com/cgi-bin/wv_web/zmz8q8fqizjzcdfml-v23okgzolck5az9f.0iyhvfflt9zqmdlqzcro8h2okvqmd2jbrbq/secret.mp3,ext,ext,ext,,,
https://www.youtube.com/watch?v=0jwsjvc1f7i&t=16,ext,ext,ext,,,
index_.html,broken,broken,broken,,,
index_old.html,broken,broken,broken,,,
kecksburg_trail_thinning_regression.gif,doc,img,orig,,,
mailto:,broken,broken,broken,,,
mailto:stafford@library.uta.com,meta,meta,meta,,,
marcel.html,broken,broken,broken,,,
nellis_alt_dist.gif,doc,img,orig,,,
nellis_alt_dist_bubble.gif,doc,img,orig,,,
nellis_alt_time.gif,doc,img,orig,,,
nellis_ground_traj_speed.gif,doc,img,orig,,,
nellis_montage_overlay.gif,doc,img,orig,,,
nellis_range_map.gif,doc,img,orig,,,
nellis_tonapah_test_range.gif,doc,img,orig,,,
nellis_traject_3ds.jpg,doc,img,orig,,,
nellis_ufo_area_map.gif,doc,img,orig,,,
nellis_velocity.gif,doc,img,orig,,,
nicap  http://www.nicap.org/520714norfolk_dir.htm,ext,ext,ext,,,
roswellsummary7.html,doc,txt,orig,,,
shag_harbour/shagharbor_eastcanada_ufo_sightings.gif,doc,img,orig,,,
shag_harbour_articles.html,broken,broken,broken,,,
shootdown_latimes_52-08-01.gif,doc,img,news,,,
sky___telescope_1965_fireball_map.gif,doc,img,pub,,,
slusher.html,broken,broken,broken,,,
trajectories.gif,doc,img,orig,,,
tucson_d_citizen_1950-02-02_tucson_fiery_object_.jpg,doc,img,news,,,
tucson_d_citizen_1950-02-03_huge_fast_smoke_trail_over_tucson.jpg,doc,img,news,,,
tuscon_july11.html,broken,broken,broken,,,
"u""http://new!  for a mere $5.00",broken,broken,broken,,,
united_press_stories.html,broken,broken,broken,,,
